word;score;index_c_a
тесак;8;3,07944154167984
конвои;8;3,07944154167984
блузах;8;3,07944154167984
тоги;8;3,07944154167984
портьеры;8;3,07944154167984
коттедж;8;3,07944154167984
ракушек;8;3,07944154167984
плед;8;3,07944154167984
инсектициды;8;3,07944154167984
кваса;8;3,07944154167984
чужие;8;3,07944154167984
затон;8;3,07944154167984
зданья;8;3,07944154167984
разнотравья;8;3,07944154167984
поплавки;8;3,07944154167984
кончики;8;3,07944154167984
комбинезоны;8;3,07944154167984
шлам;8;3,07944154167984
порталы;8;3,07944154167984
лавочек;8;3,07944154167984
салаты;8;3,07944154167984
централ;8;3,07944154167984
лотки;8;3,07944154167984
рачки;8;3,07944154167984
интрузива;8;3,07944154167984
скверик;8;3,07944154167984
зеркальца;8;3,07944154167984
жернова;8;3,07944154167984
зубчика;8;3,07944154167984
туфелек;8;3,07944154167984
воротца;8;3,07944154167984
фибриллы;8;3,07944154167984
бурдюк;8;3,07944154167984
булочки;8;3,07944154167984
яхт;8;3,07944154167984
чиновнике;8;3,07944154167984
поликлиниках;8;3,07944154167984
ветерке;8;3,07944154167984
тротуар;8;3,07944154167984
каучуки;8;3,07944154167984
литографий;8;3,07944154167984
логу;8;3,07944154167984
колпаков;8;3,07944154167984
канонерки;8;3,07944154167984
питомники;8;3,07944154167984
мотыга;8;3,07944154167984
станины;8;3,07944154167984
гильзы;8;3,07944154167984
футляр;7,8333;3,0583838771538
госуниверситет;7,8333;3,0583838771538
бусы;7,8333;3,0583838771538
ресницы;7,8;3,05412373369555
пединститут;7,7778;3,05127352185192
усики;7,75;3,04769284336526
накладка;7,6667;3,03688627507768
сейф;7,6667;3,03688627507768
мешочек;7,6;3,02814824729229
домены;7,5;3,01490302054226
грозди;7,5;3,01490302054226
крыльце;7,5;3,01490302054226
прутик;7,5;3,01490302054226
слоны;7,5;3,01490302054226
обод;7,5;3,01490302054226
валенок;7,5;3,01490302054226
укрытий;7,5;3,01490302054226
щиты;7,5;3,01490302054226
культиватор;7,5;3,01490302054226
прилавок;7,5;3,01490302054226
перешеек;7,5;3,01490302054226
клинки;7,5;3,01490302054226
подковы;7,5;3,01490302054226
винты;7,5;3,01490302054226
бешмет;7,5;3,01490302054226
полицмейстера;7,5;3,01490302054226
городовой;7,5;3,01490302054226
ватник;7,5;3,01490302054226
увалы;7,5;3,01490302054226
мха;7,5;3,01490302054226
аэропорту;7,5;3,01490302054226
бляха;7,5;3,01490302054226
наместничества;7,5;3,01490302054226
хоромы;7,4;3,00148000021012
пироги;7,4;3,00148000021012
серьги;7,4;3,00148000021012
контейнеры;7,3333;2,99242561922533
ленточки;7,3333;2,99242561922533
шкурки;7,3333;2,99242561922533
капилляр;7,3333;2,99242561922533
кафтане;7,3333;2,99242561922533
сваи;7,3333;2,99242561922533
ремень;7,2857;2,98591352288278
облисполкома;7,25;2,98100146886658
госпитале;7,25;2,98100146886658
платочек;7,2;2,97408102602201
кирпичи;7,2;2,97408102602201
бугры;7,2;2,97408102602201
горшки;7,1667;2,96944529761748
коммутатора;7;2,94591014905531
шарф;7;2,94591014905531
сюртуке;7;2,94591014905531
жиры;7;2,94591014905531
умывальник;7;2,94591014905531
зонтиков;7;2,94591014905531
лыж;7;2,94591014905531
номерок;7;2,94591014905531
бутылках;7;2,94591014905531
коттеджей;7;2,94591014905531
слойки;7;2,94591014905531
буруны;7;2,94591014905531
синагог;7;2,94591014905531
прилавков;7;2,94591014905531
васильки;7;2,94591014905531
медвежонка;7;2,94591014905531
взвесей;7;2,94591014905531
посадник;7;2,94591014905531
посудины;7;2,94591014905531
дужки;7;2,94591014905531
сучки;7;2,94591014905531
коллиматор;7;2,94591014905531
скорлупа;7;2,94591014905531
радиоузлы;7;2,94591014905531
створка;7;2,94591014905531
опрыскивателей;7;2,94591014905531
проволочкой;7;2,94591014905531
буксиры;7;2,94591014905531
пивных;7;2,94591014905531
мосток;7;2,94591014905531
рули;7;2,94591014905531
доломиты;7;2,94591014905531
торфяниках;7;2,94591014905531
шубки;7;2,94591014905531
губернаторе;7;2,94591014905531
фасаде;7;2,94591014905531
иголочки;7;2,94591014905531
манежа;7;2,94591014905531
листики;7;2,94591014905531
подворотничок;7;2,94591014905531
пряди;7;2,94591014905531
куранты;7;2,94591014905531
лесозаготовки;7;2,94591014905531
ключицы;7;2,94591014905531
опалубка;7;2,94591014905531
милитаристы;7;2,94591014905531
салфетка;7;2,94591014905531
водоснабжении;7;2,94591014905531
газик;7;2,94591014905531
водяные;7;2,94591014905531
ситах;7;2,94591014905531
киосках;7;2,94591014905531
чердаке;7;2,94591014905531
болотца;7;2,94591014905531
домовладелец;7;2,94591014905531
драпировки;7;2,94591014905531
рукоятка;7;2,94591014905531
сайте;7;2,94591014905531
туннелей;7;2,94591014905531
башмачках;7;2,94591014905531
ящички;7;2,94591014905531
минареты;7;2,94591014905531
гурт;7;2,94591014905531
майках;7;2,94591014905531
бидоны;7;2,94591014905531
мозаик;7;2,94591014905531
сервизы;7;2,94591014905531
портки;7;2,94591014905531
жеребце;7;2,94591014905531
лоскуток;7;2,94591014905531
тамбур;7;2,94591014905531
кисель;7;2,94591014905531
осыпях;7;2,94591014905531
логов;7;2,94591014905531
шнуров;7;2,94591014905531
арбы;7;2,94591014905531
колодок;7;2,94591014905531
таракан;7;2,94591014905531
шлемов;7;2,94591014905531
макароны;7;2,94591014905531
кварцита;7;2,94591014905531
профессоре;7;2,94591014905531
трюмы;7;2,94591014905531
заслонка;7;2,94591014905531
дивизионы;7;2,94591014905531
бантик;7;2,94591014905531
пираты;7;2,94591014905531
вожжи;7;2,94591014905531
ссадины;7;2,94591014905531
каркасы;7;2,94591014905531
дот;7;2,94591014905531
флюс;7;2,94591014905531
лоскутки;7;2,94591014905531
желобков;7;2,94591014905531
самовары;7;2,94591014905531
медальона;7;2,94591014905531
сыры;7;2,94591014905531
кассира;7;2,94591014905531
шелков;7;2,94591014905531
яра;7;2,94591014905531
куницы;7;2,94591014905531
коврик;7;2,94591014905531
корсет;7;2,94591014905531
утюг;7;2,94591014905531
лапти;7;2,94591014905531
галеты;7;2,94591014905531
зное;7;2,94591014905531
поделка;7;2,94591014905531
холодном;7;2,94591014905531
кровоизлияний;7;2,94591014905531
одеяле;7;2,94591014905531
аквариума;7;2,94591014905531
грядках;7;2,94591014905531
платочке;7;2,94591014905531
серег;7;2,94591014905531
поддоне;7;2,94591014905531
мышка;7;2,94591014905531
подлиннике;7;2,94591014905531
надвига;7;2,94591014905531
штреке;7;2,94591014905531
удила;7;2,94591014905531
сорбенты;7;2,94591014905531
исполинов;7;2,94591014905531
футляре;7;2,94591014905531
непорядки;7;2,94591014905531
квартирки;7;2,94591014905531
заточки;7;2,94591014905531
застенке;7;2,94591014905531
ловов;7;2,94591014905531
тембры;7;2,94591014905531
браслеты;7;2,94591014905531
медвежонок;7;2,94591014905531
бокситов;7;2,94591014905531
ливреях;7;2,94591014905531
ступке;7;2,94591014905531
усик;7;2,94591014905531
кострищ;7;2,94591014905531
фолиант;7;2,94591014905531
мраморе;7;2,94591014905531
совки;7;2,94591014905531
грибки;7;2,94591014905531
крабы;7;2,94591014905531
гробах;7;2,94591014905531
зажигалки;7;2,94591014905531
обелиска;7;2,94591014905531
платков;7;2,94591014905531
солнышке;7;2,94591014905531
ларчик;7;2,94591014905531
выделов;7;2,94591014905531
буй;7;2,94591014905531
буфете;7;2,94591014905531
аргиллиты;7;2,94591014905531
заплаты;7;2,94591014905531
крейсере;7;2,94591014905531
альпах;7;2,94591014905531
казан;7;2,94591014905531
командовании;7;2,94591014905531
костыли;7;2,94591014905531
соусы;7;2,94591014905531
лепестки;6,875;2,92789164355263
венки;6,75;2,90954250488444
перья;6,7;2,90210752639692
кимоно;6,6667;2,89712498487338
