word;score;index_c_a
 новенький ;76;5,33073334028633
 кожаная ;60;5,0943445622221
 самодельный ;49;4,89182029811063
 шерстяной ;49;4,89182029811063
 тоненькая ;46;4,8286413964891
 старенький ;42;4,73766961828337
 меховой ;42;4,73766961828337
 дощатый ;40;4,68887945411394
 бетонная ;36;4,58351893845611
 мужские ;33;4,49650756146648
 узкие ;33;4,49650756146648
 крытый ;32;4,46573590279973
 рваные ;28;4,3322045101752
 жестяная ;26;4,25809653802148
 суконная ;25;4,2188758248682
 бревенчатый ;25;4,2188758248682
 шерстяная ;25;4,2188758248682
 полукруглый ;25;4,2188758248682
 бетонный ;24,5;4,19867311755068
 иркутский ;24;4,17805383034795
 земляная ;24;4,17805383034795
 спасательный ;24;4,17805383034795
 поношенный ;24;4,17805383034795
 соседняя ;23;4,13549421592915
 бухарский ;22;4,09104245335832
 шерстяные ;22;4,09104245335832
 деревянная ;21,0833;4,0484812579106
 проволочный ;21;4,04452243772342
 резиновый ;20,6667;4,02852370927891
 кварцевый ;20,5;4,02042488614436
 ватный ;20;3,99573227355399
 низенький ;20;3,99573227355399
 поворотная ;19;3,94443897916644
 расписной ;19;3,94443897916644
 цинковый ;19;3,94443897916644
 белоснежный ;19;3,94443897916644
 просторные ;18;3,89037175789616
 запасный ;18;3,89037175789616
 мокрые ;18;3,89037175789616
 стальные ;18;3,89037175789616
 проволочная ;18;3,89037175789616
 новенькие ;18;3,89037175789616
 войлочная ;18;3,89037175789616
 баранья ;18;3,89037175789616
 пластмассовая ;18;3,89037175789616
 мохнатая ;17;3,83321334405622
 фанерный ;17;3,83321334405622
 ситцевый ;17;3,83321334405622
 хлопчатобумажный ;17;3,83321334405622
 цветочная ;17;3,83321334405622
 старенькая ;17;3,83321334405622
 тенистый ;17;3,83321334405622
 ажурная ;17;3,83321334405622
 округлая ;17;3,83321334405622
 тульский ;17;3,83321334405622
 александровский ;16,5;3,80336038090653
 резиновая ;16,5;3,80336038090653
 глиняный ;16,3333;3,79320596862411
 потайной ;16;3,77258872223978
 тюменский ;16;3,77258872223978
 витебский ;16;3,77258872223978
 белокаменный ;16;3,77258872223978
 шелковая ;15,75;3,75684036527164
 мятый ;15;3,70805020110221
 березовский ;15;3,70805020110221
 фанерная ;15;3,70805020110221
 воскресенский ;15;3,70805020110221
 исправный ;15;3,70805020110221
 гомельский ;15;3,70805020110221
 решетчатая ;15;3,70805020110221
 передвижной ;15;3,70805020110221
 голубые ;14,5;3,67414864942653
 шелковые ;14,5;3,67414864942653
 алюминиевая ;14,5;3,67414864942653
 тракторная ;14;3,63905732961526
 толстую ;14;3,63905732961526
 выборгский ;14;3,63905732961526
 волынский ;14;3,63905732961526
 йоркский ;14;3,63905732961526
 десантный ;14;3,63905732961526
 импортные ;14;3,63905732961526
 зубчатая ;14;3,63905732961526
 полотняная ;14;3,63905732961526
 разгрузочный ;14;3,63905732961526
 наклонный ;14;3,63905732961526
 измятый ;14;3,63905732961526
 шерстяное ;14;3,63905732961526
 деревянный ;13,7391;3,62024578246544
 модные ;13,5;3,60268968544438
 кухонный ;13,5;3,60268968544438
 штабной ;13,5;3,60268968544438
 узенький ;13,5;3,60268968544438
 астраханский ;13,5;3,60268968544438
 меховое ;13;3,56494935746154
 городском ;13;3,56494935746154
 александровская ;13;3,56494935746154
 низенькая ;13;3,56494935746154
 коническая ;13;3,56494935746154
 калининский ;13;3,56494935746154
 глиняная ;13;3,56494935746154
 графский ;13;3,56494935746154
 тесные ;13;3,56494935746154
 резиновые ;13;3,56494935746154
 дивизионный ;13;3,56494935746154
 михайловская ;13;3,56494935746154
 еловый ;13;3,56494935746154
 игрушечная ;13;3,56494935746154
 парадные ;13;3,56494935746154
 герметичный ;13;3,56494935746154
 старенькие ;13;3,56494935746154
 толстое ;12,5;3,52572864430826
 харьковский ;12,5;3,52572864430826
 синие ;12,3333;3,51230292126976
 щегольской ;12;3,484906649788
 полый ;12;3,484906649788
 эластичная ;12;3,484906649788
 парижском ;12;3,484906649788
 измайловский ;12;3,484906649788
 коаксиальный ;12;3,484906649788
 металлические ;12;3,484906649788
 пензенский ;12;3,484906649788
 армейские ;12;3,484906649788
 графитовая ;12;3,484906649788
 охотский ;12;3,484906649788
 георгиевский ;12;3,484906649788
 толстый ;11,8889;3,47560519170469
 стеклянная ;11,8571;3,47292684427692
 жестяной ;11,75;3,46385324059017
 владимирский ;11,5;3,4423470353692
 коричневые ;11,5;3,4423470353692
 шелковый ;11,1429;3,41080252378073
 мясные ;11;3,39789527279837
 самаркандский ;11;3,39789527279837
 сборочный ;11;3,39789527279837
 льняной ;11;3,39789527279837
 грузовая ;11;3,39789527279837
 сапожный ;11;3,39789527279837
 чугунная ;11;3,39789527279837
 приводной ;11;3,39789527279837
 еловая ;11;3,39789527279837
 мариинский ;11;3,39789527279837
 таганрогский ;11;3,39789527279837
 походное ;11;3,39789527279837
 импортное ;11;3,39789527279837
 земляное ;11;3,39789527279837
 лаковые ;11;3,39789527279837
 мятая ;11;3,39789527279837
 бриллиантовый ;11;3,39789527279837
 окровавленная ;11;3,39789527279837
 вкусная ;11;3,39789527279837
 дренажный ;11;3,39789527279837
 ивановская ;11;3,39789527279837
 полосатая ;11;3,39789527279837
 круглая ;10,8182;3,38122990098402
 паровая ;10,6667;3,36712673912673
 соседний ;10,5;3,35137525716348
 шелковое ;10,5;3,35137525716348
 головной ;10,5;3,35137525716348
 треугольная ;10,5;3,35137525716348
 кованый ;10,5;3,35137525716348
 жареный ;10,5;3,35137525716348
 фруктовый ;10,5;3,35137525716348
 меховая ;10,3333;3,33537169000538
 ювелирный ;10;3,30258509299405
 фрунзенский ;10;3,30258509299405
 ярославское ;10;3,30258509299405
 ладожский ;10;3,30258509299405
 донецкий ;10;3,30258509299405
 суздальский ;10;3,30258509299405
 атласная ;10;3,30258509299405
 дмитровский ;10;3,30258509299405
 кузнечный ;10;3,30258509299405
 панский ;10;3,30258509299405
 бронированный ;10;3,30258509299405
 оренбургский ;10;3,30258509299405
 крашеная ;10;3,30258509299405
 вкусное ;10;3,30258509299405
 опрятный ;10;3,30258509299405
 разгрузочная ;10;3,30258509299405
 разноцветные ;10;3,30258509299405
 ялтинский ;10;3,30258509299405
 кабельный ;10;3,30258509299405
 костяное ;10;3,30258509299405
 волостной ;10;3,30258509299405
 недостроенный ;10;3,30258509299405
 матерчатые ;10;3,30258509299405
 специализированных ;10;3,30258509299405
 вольфрамовый ;10;3,30258509299405
 клетчатый ;10;3,30258509299405
 окраинный ;10;3,30258509299405
 гарнизонный ;10;3,30258509299405
 соседнего ;10;3,30258509299405
 султанский ;10;3,30258509299405
 беленький ;10;3,30258509299405
 сверкающие ;10;3,30258509299405
 песочный ;10;3,30258509299405
 кавалерийские ;10;3,30258509299405
 потный ;10;3,30258509299405
 каунасский ;10;3,30258509299405
 николаевский ;10;3,30258509299405
 епископский ;10;3,30258509299405
 роскошные ;10;3,30258509299405
 металлическая ;9,9286;3,29541948120913
 пассажирский ;9,75;3,27726728500976
 полковой ;9,6667;3,26868698958828
 кирпичная ;9,6667;3,26868698958828
 ветхая ;9,6667;3,26868698958828
 подмосковный ;9,5;3,2512917986065
 помятый ;9,5;3,2512917986065
 медные ;9,5;3,2512917986065
 деревянные ;9,5;3,2512917986065
 льняная ;9,5;3,2512917986065
 железные ;9,4;3,24070968927596
 минский ;9,3333;3,23358865007215
 прямоугольная ;9,25;3,22462355152433
 толстая ;9,2222;3,22161362081892
 вознесенский ;9;3,19722457733622
 корпусной ;9;3,19722457733622
 петропавловская ;9;3,19722457733622
 черниговская ;9;3,19722457733622
 портовый ;9;3,19722457733622
 новосибирская ;9;3,19722457733622
 атласные ;9;3,19722457733622
 шлаковый ;9;3,19722457733622
 многоэтажный ;9;3,19722457733622
 молотый ;9;3,19722457733622
 специальном ;9;3,19722457733622
 михайловский ;9;3,19722457733622
 настольная ;9;3,19722457733622
 пассажирское ;9;3,19722457733622
 пушечное ;9;3,19722457733622
 проволочное ;9;3,19722457733622
 затылочный ;9;3,19722457733622
 толстенный ;9;3,19722457733622
 кабельная ;9;3,19722457733622
 колхозные ;9;3,19722457733622
 рисовый ;9;3,19722457733622
 корабельное ;9;3,19722457733622
 спасский ;9;3,19722457733622
 ухоженный ;9;3,19722457733622
 пыльные ;9;3,19722457733622
 вокзальный ;9;3,19722457733622
 этажный ;9;3,19722457733622
 батальонный ;9;3,19722457733622
 столовая ;9;3,19722457733622
 монтажная ;9;3,19722457733622
 тонный ;9;3,19722457733622
 семеновский ;9;3,19722457733622
 адмиральский ;9;3,19722457733622
 крахмальная ;9;3,19722457733622
 бронированная ;9;3,19722457733622
 почтовое ;9;3,19722457733622
 станционный ;9;3,19722457733622
 смесительный ;9;3,19722457733622
 спинная ;9;3,19722457733622
 саратовская ;9;3,19722457733622
 женские ;9;3,19722457733622
 носком ;9;3,19722457733622
 гребной ;9;3,19722457733622
 кружевная ;9;3,19722457733622
 успенская ;9;3,19722457733622
 дисковый ;9;3,19722457733622
 жилая ;9;3,19722457733622
 погрузочный ;9;3,19722457733622
 селенгинский ;9;3,19722457733622
 недорогое ;9;3,19722457733622
 нотный ;9;3,19722457733622
 пневматическая ;9;3,19722457733622
 окровавленное ;9;3,19722457733622
 алюминиевый ;8,8;3,17475172148416
 неприятельский ;8,75;3,16905370036952
 запасной ;8,6;3,15176220325946
 массивная ;8,6;3,15176220325946
 столовый ;8,5;3,14006616349627
 предохранительный ;8,5;3,14006616349627
 хабаровский ;8,5;3,14006616349627
 институтский ;8,5;3,14006616349627
 никелевый ;8,5;3,14006616349627
 деревянную ;8,5;3,14006616349627
 костяная ;8,5;3,14006616349627
 просторная ;8,4;3,12823170584927
 игрушечный ;8,4;3,12823170584927
 передвижная ;8,3333;3,12025953619209
 соседнее ;8,3333;3,12025953619209
 чайный ;8,3333;3,12025953619209
 просторный ;8,3333;3,12025953619209
 картонный ;8,25;3,11021320034659
 упавшая ;8;3,07944154167984
 коричневую ;8;3,07944154167984
 мостовая ;8;3,07944154167984
 воздухоплавательный ;8;3,07944154167984
 осветительная ;8;3,07944154167984
 шаровидная ;8;3,07944154167984
 глухом ;8;3,07944154167984
 рыбные ;8;3,07944154167984
 овсяный ;8;3,07944154167984
 железного ;8;3,07944154167984
 свиное ;8;3,07944154167984
 радиотехнический ;8;3,07944154167984
 старинном ;8;3,07944154167984
 никольский ;8;3,07944154167984
 плодовый ;8;3,07944154167984
 роторный ;8;3,07944154167984
 портативный ;8;3,07944154167984
 монастырские ;8;3,07944154167984
 атласный ;8;3,07944154167984
 загородное ;8;3,07944154167984
 керченский ;8;3,07944154167984
 стрелковая ;8;3,07944154167984
 тыловой ;8;3,07944154167984
 вышитый ;8;3,07944154167984
 канский ;8;3,07944154167984
 сборная ;8;3,07944154167984
 сумской ;8;3,07944154167984
 свердловский ;8;3,07944154167984
 впускной ;8;3,07944154167984
 червонный ;8;3,07944154167984
 формовочный ;8;3,07944154167984
 кирпичное ;8;3,07944154167984
 дворовая ;8;3,07944154167984
 пушечная ;8;3,07944154167984
 ковровая ;8;3,07944154167984
 дисковая ;8;3,07944154167984
 сером ;8;3,07944154167984
 аптекарский ;8;3,07944154167984
 огнеупорный ;8;3,07944154167984
 высококачественная ;8;3,07944154167984
 нейлоновый ;8;3,07944154167984
 гончарный ;8;3,07944154167984
 кавказские ;8;3,07944154167984
 пуховая ;8;3,07944154167984
 пустотелый ;8;3,07944154167984
 домовая ;8;3,07944154167984
 легковой ;8;3,07944154167984
 нагнетательный ;8;3,07944154167984
 ледяные ;8;3,07944154167984
 пехотная ;8;3,07944154167984
 проезжая ;8;3,07944154167984
 извилистая ;8;3,07944154167984
 пусковая ;8;3,07944154167984
 капитанский ;8;3,07944154167984
 суставная ;8;3,07944154167984
 продуктовый ;8;3,07944154167984
 наборная ;8;3,07944154167984
 грузовой ;7,8333;3,0583838771538
 гранитный ;7,75;3,04769284336526
 ближний ;7,6;3,02814824729229
 бумажные ;7,5;3,01490302054226
 серебряные ;7,5;3,01490302054226
 туркестанский ;7,5;3,01490302054226
 платиновый ;7,5;3,01490302054226
 успенский ;7,5;3,01490302054226
 тобольский ;7,5;3,01490302054226
 брянский ;7,5;3,01490302054226
 костяной ;7,4;3,00148000021012
 цилиндрический ;7,4;3,00148000021012
 трубчатый ;7,3333;2,99242561922533
 воронежский ;7,3333;2,99242561922533
 рыбацкий ;7,3333;2,99242561922533
 передняя ;7,25;2,98100146886658
 смоленский ;7,25;2,98100146886658
 пневматический ;7,25;2,98100146886658
 разбитый ;7,1429;2,96611885635483
 тиристорный ;7;2,94591014905531
 таллинская ;7;2,94591014905531
 ржавое ;7;2,94591014905531
 олонецкий ;7;2,94591014905531
 свиной ;7;2,94591014905531
 земляной ;7;2,94591014905531
 навесная ;7;2,94591014905531
 омский ;7;2,94591014905531
 мебельный ;7;2,94591014905531
 капроновая ;7;2,94591014905531
 передвижные ;7;2,94591014905531
 андижанский ;7;2,94591014905531
 полупроводниковый ;7;2,94591014905531
 отставной ;7;2,94591014905531
 валдайский ;7;2,94591014905531
 куцый ;7;2,94591014905531
 переносная ;7;2,94591014905531
 солидные ;7;2,94591014905531
 благоустроенный ;7;2,94591014905531
 дырявая ;7;2,94591014905531
 английских ;7;2,94591014905531
 изношенные ;7;2,94591014905531
 краковский ;7;2,94591014905531
 тульское ;7;2,94591014905531
 княжий ;7;2,94591014905531
 резную ;7;2,94591014905531
 неширокая ;7;2,94591014905531
 комфортабельная ;7;2,94591014905531
 плодоовощной ;7;2,94591014905531
 электрические ;7;2,94591014905531
 хозяйские ;7;2,94591014905531
 коньячный ;7;2,94591014905531
 вознесенская ;7;2,94591014905531
 покинутое ;7;2,94591014905531
 солдатские ;7;2,94591014905531
 шаровой ;7;2,94591014905531
 свечной ;7;2,94591014905531
 сварочный ;7;2,94591014905531
 волосяная ;7;2,94591014905531
 вечернего ;7;2,94591014905531
 дренажная ;7;2,94591014905531
 прифронтовой ;7;2,94591014905531
 крахмальный ;7;2,94591014905531
 липовый ;7;2,94591014905531
 бордовый ;7;2,94591014905531
 губернский ;7;2,94591014905531
 кварцевая ;7;2,94591014905531
 центральном ;7;2,94591014905531
 шлифовальный ;7;2,94591014905531
 баварский ;7;2,94591014905531
 кузнечная ;7;2,94591014905531
 владимирская ;7;2,94591014905531
 рыболовное ;7;2,94591014905531
 благоустроенная ;7;2,94591014905531
 фрезерный ;7;2,94591014905531
 межрайонная ;7;2,94591014905531
 кухонная ;7;2,94591014905531
 садовый ;7;2,94591014905531
 обувной ;7;2,94591014905531
 кольский ;7;2,94591014905531
 кухонное ;7;2,94591014905531
 неприятельская ;7;2,94591014905531
 забайкальский ;7;2,94591014905531
 миллиметровый ;7;2,94591014905531
 резервная ;7;2,94591014905531
 германиевый ;7;2,94591014905531
 гатчинский ;7;2,94591014905531
 вышитая ;7;2,94591014905531
 пастуший ;7;2,94591014905531
 батумский ;7;2,94591014905531
 вогнутая ;7;2,94591014905531
 пробковый ;7;2,94591014905531
 укромный ;7;2,94591014905531
 белоснежная ;7;2,94591014905531
 троицкое ;7;2,94591014905531
 запущенная ;7;2,94591014905531
 екатеринбургский ;7;2,94591014905531
 фарфоровая ;7;2,94591014905531
 многоцелевой ;7;2,94591014905531
 рейсовый ;7;2,94591014905531
 владимирское ;7;2,94591014905531
 волховский ;7;2,94591014905531
 дымовой ;7;2,94591014905531
 тихвинский ;7;2,94591014905531
 придорожная ;7;2,94591014905531
 патронный ;7;2,94591014905531
 голубом ;7;2,94591014905531
 оленье ;7;2,94591014905531
 спичечный ;7;2,94591014905531
 тифлисский ;7;2,94591014905531
 терский ;7;2,94591014905531
 консервная ;7;2,94591014905531
 быстродействующий ;7;2,94591014905531
 пустого ;7;2,94591014905531
 нарядные ;7;2,94591014905531
 материковая ;7;2,94591014905531
 медная ;6,7857;2,91481745671991
 задняя ;6,75;2,90954250488444
 розовые ;6,6667;2,89712498487338
 бараний ;6,6667;2,89712498487338
 овальное ;6,6667;2,89712498487338
 кольцевая ;6,6667;2,89712498487338
 походный ;6,625;2,89085037187229
 карманный ;6,6;2,88706964903238
 стеклянный ;6,5556;2,88031964620754
 серебряная ;6,5238;2,87545702824962
 прозрачные ;6,5;2,87180217690159
 овощной ;6,5;2,87180217690159
 свиная ;6,5;2,87180217690159
 грязные ;6,5;2,87180217690159
 навесной ;6,5;2,87180217690159
 глиняное ;6,5;2,87180217690159
 картонная ;6,5;2,87180217690159
 цементный ;6,5;2,87180217690159
 краснодарский ;6,5;2,87180217690159
 квадратная ;6,5;2,87180217690159
 фарфоровый ;6,5;2,87180217690159
 рваный ;6,5;2,87180217690159
 заводной ;6,5;2,87180217690159
 андреевский ;6,5;2,87180217690159
 продолговатый ;6,5;2,87180217690159
 цементная ;6,5;2,87180217690159
 оленья ;6,5;2,87180217690159
 амурский ;6,5;2,87180217690159
 дверной ;6,5;2,87180217690159
 камский ;6,5;2,87180217690159
 вкусный ;6,4;2,85629799036563
 ветхий ;6,4;2,85629799036563
 набитый ;6,3333;2,84582142732659
 толстые ;6,3333;2,84582142732659
 литая ;6,3333;2,84582142732659
 полосатый ;6,2857;2,83827721213309
 ржавая ;6,25;2,83258146374831
 стрелецкая ;6;2,79175946922805
 алюминиевое ;6;2,79175946922805
 алмазная ;6;2,79175946922805
 васильевский ;6;2,79175946922805
 приземистый ;6;2,79175946922805
 мебельная ;6;2,79175946922805
 вкусные ;6;2,79175946922805
 поверженный ;6;2,79175946922805
 регулировочный ;6;2,79175946922805
 краснопресненский ;6;2,79175946922805
 фрикционный ;6;2,79175946922805
 фарфоровое ;6;2,79175946922805
 шахтный ;6;2,79175946922805
 специализированного ;6;2,79175946922805
 ножной ;6;2,79175946922805
 водопроводный ;6;2,79175946922805
 оборотный ;6;2,79175946922805
 переднего ;6;2,79175946922805
 фирменная ;6;2,79175946922805
 волоколамский ;6;2,79175946922805
 балластный ;6;2,79175946922805
 осадный ;6;2,79175946922805
 палаточный ;6;2,79175946922805
 грязном ;6;2,79175946922805
 парижских ;6;2,79175946922805
 переднее ;6;2,79175946922805
 папины ;6;2,79175946922805
 трофейные ;6;2,79175946922805
 сварочная ;6;2,79175946922805
 беломраморный ;6;2,79175946922805
 зенитная ;6;2,79175946922805
 ангарский ;6;2,79175946922805
 опальный ;6;2,79175946922805
 новенькая ;6;2,79175946922805
 вильнюсский ;6;2,79175946922805
 шоколадное ;6;2,79175946922805
 станционная ;6;2,79175946922805
 камчатский ;6;2,79175946922805
 драгунская ;6;2,79175946922805
 длиннющий ;6;2,79175946922805
 невысокие ;6;2,79175946922805
 ижевский ;6;2,79175946922805
 яровая ;6;2,79175946922805
 никольское ;6;2,79175946922805
 ангарская ;6;2,79175946922805
 иртышский ;6;2,79175946922805
 ножевой ;6;2,79175946922805
 демидовский ;6;2,79175946922805
 виноградное ;6;2,79175946922805
 органические ;6;2,79175946922805
 стенной ;6;2,79175946922805
 трамвайная ;6;2,79175946922805
 хлопчатобумажное ;6;2,79175946922805
 ракетное ;6;2,79175946922805
 известковое ;6;2,79175946922805
 виленский ;6;2,79175946922805
 малогабаритный ;6;2,79175946922805
 бедном ;6;2,79175946922805
 вентральная ;6;2,79175946922805
 столярный ;6;2,79175946922805
 заднее ;6;2,79175946922805
 изношенное ;6;2,79175946922805
 австрийские ;6;2,79175946922805
 жалком ;6;2,79175946922805
 генеральские ;6;2,79175946922805
 межколхозный ;6;2,79175946922805
 стеклянные ;6;2,79175946922805
 печерский ;6;2,79175946922805
 сосновый ;6;2,79175946922805
 алые ;6;2,79175946922805
 мокром ;6;2,79175946922805
 посадочный ;6;2,79175946922805
 нефтеналивной ;6;2,79175946922805
 соединительная ;6;2,79175946922805
 панское ;6;2,79175946922805
 хлебные ;6;2,79175946922805
 списочный ;6;2,79175946922805
 машинного ;6;2,79175946922805
 крашеное ;6;2,79175946922805
 алданский ;6;2,79175946922805
 нагревательная ;6;2,79175946922805
 координационный ;6;2,79175946922805
 обширных ;6;2,79175946922805
 ивановское ;6;2,79175946922805
 железобетонное ;6;2,79175946922805
 атласное ;6;2,79175946922805
 отдельном ;6;2,79175946922805
 купольная ;6;2,79175946922805
 зимнем ;6;2,79175946922805
 рыболовецкая ;6;2,79175946922805
 пуховый ;6;2,79175946922805
 драгунский ;6;2,79175946922805
 мокрое ;6;2,79175946922805
 ильинская ;6;2,79175946922805
 приличные ;6;2,79175946922805
 оранжевые ;6;2,79175946922805
 зарядный ;6;2,79175946922805
 беловатая ;6;2,79175946922805
 трикотажное ;6;2,79175946922805
 цементное ;6;2,79175946922805
 ртутный ;6;2,79175946922805
 чугунное ;6;2,79175946922805
 кружевной ;6;2,79175946922805
 ржавые ;6;2,79175946922805
 парусный ;6;2,79175946922805
 брусничный ;6;2,79175946922805
 луганский ;6;2,79175946922805
 чистенький ;6;2,79175946922805
 ореховая ;6;2,79175946922805
 шикарные ;6;2,79175946922805
 маломощная ;6;2,79175946922805
 зенитный ;6;2,79175946922805
 куйбышевская ;6;2,79175946922805
 урановый ;6;2,79175946922805
 нажимной ;6;2,79175946922805
 продуктовая ;6;2,79175946922805
 сиреневые ;6;2,79175946922805
 государственном ;6;2,79175946922805
 шелковую ;6;2,79175946922805
 стойкой ;6;2,79175946922805
 александровское ;6;2,79175946922805
 молотильный ;6;2,79175946922805
 служащий ;6;2,79175946922805
 сварной ;6;2,79175946922805
 сторожевая ;6;2,79175946922805
 нижегородский ;6;2,79175946922805
 резиновое ;6;2,79175946922805
 каменного ;6;2,79175946922805
 сенная ;6;2,79175946922805
 игрушечные ;6;2,79175946922805
 сливной ;6;2,79175946922805
 вострый ;6;2,79175946922805
 конический ;6;2,79175946922805
 берлинского ;6;2,79175946922805
 измятая ;6;2,79175946922805
 холодном ;6;2,79175946922805
 деревянное ;5,9;2,77495235091167
 распределительный ;5,8;2,75785791755237
 пожарный ;5,8;2,75785791755237
 резная ;5,75;2,74919985480926
 метровый ;5,75;2,74919985480926
 архангельский ;5,75;2,74919985480926
 тракторный ;5,75;2,74919985480926
 ореховый ;5,6667;2,73460693772375
 напорный ;5,6667;2,73460693772375
 обыкновенные ;5,6667;2,73460693772375
 красном ;5,6667;2,73460693772375
 ржавый ;5,625;2,72722094809048
 ташкентский ;5,6;2,7227665977411
 районная ;5,6;2,7227665977411
 тугая ;5,5;2,70474809223843
 гранитная ;5,5;2,70474809223843
 ватная ;5,5;2,70474809223843
 дальнем ;5,5;2,70474809223843
 рыхлая ;5,5;2,70474809223843
 синем ;5,5;2,70474809223843
 стоячий ;5,5;2,70474809223843
 полукруглое ;5,5;2,70474809223843
 глазной ;5,5;2,70474809223843
 царскосельский ;5,5;2,70474809223843
 парусная ;5,5;2,70474809223843
 бархатное ;5,5;2,70474809223843
 тамбовский ;5,5;2,70474809223843
 диодный ;5,5;2,70474809223843
 белоснежное ;5,5;2,70474809223843
 головное ;5,5;2,70474809223843
 пушистый ;5,5;2,70474809223843
 наборный ;5,5;2,70474809223843
 лобный ;5,5;2,70474809223843
 кожевенный ;5,5;2,70474809223843
 шахтная ;5,5;2,70474809223843
 полая ;5,5;2,70474809223843
 гигантские ;5,5;2,70474809223843
 пушистая ;5,5;2,70474809223843
 золотые ;5,4444;2,69458755747578
 раскрытый ;5,4286;2,69168127381512
 загородный ;5,4;2,68639895357023
 пухлый ;5,3333;2,67397018355214
 чистые ;5,3333;2,67397018355214
 патриарший ;5,3333;2,67397018355214
 бронзовая ;5,3333;2,67397018355214
 екатерининский ;5,3333;2,67397018355214
 самарский ;5,3333;2,67397018355214
 вонючий ;5,3333;2,67397018355214
 комфортабельный ;5,3333;2,67397018355214
 енисейский ;5,3333;2,67397018355214
 медный ;5,3;2,66770682055808
 круглый ;5,3;2,66770682055808
 белые ;5,2941;2,66659299293516
 томский ;5,25;2,65822807660353
 наклонная ;5,25;2,65822807660353
 кировский ;5,25;2,65822807660353
 детские ;5,2222;2,65291876904564
 передний ;5,2143;2,65140485125541
 мягкие ;5,2;2,64865862558738
 семенной ;5,2;2,64865862558738
 стальной ;5,2;2,64865862558738
 ярославский ;5,2;2,64865862558738
 рыбный ;5,125;2,63413052502447
 черепная ;5;2,6094379124341
 женин ;5;2,6094379124341
 паровой ;5;2,6094379124341
 закрытой ;5;2,6094379124341
 закрытом ;5;2,6094379124341
 покровская ;5;2,6094379124341
 водораздельный ;5;2,6094379124341
 новочеркасский ;5;2,6094379124341
 ягодное ;5;2,6094379124341
 булатный ;5;2,6094379124341
 доломитовый ;5;2,6094379124341
 парижской ;5;2,6094379124341
 крепостные ;5;2,6094379124341
 люксембургский ;5;2,6094379124341
 тобольская ;5;2,6094379124341
 рыбное ;5;2,6094379124341
 песчаниковая ;5;2,6094379124341
 жирный ;5;2,6094379124341
 геральдический ;5;2,6094379124341
 ярославского ;5;2,6094379124341
 кубовый ;5;2,6094379124341
 комнатные ;5;2,6094379124341
 соединительный ;5;2,6094379124341
 плутониевый ;5;2,6094379124341
 овечье ;5;2,6094379124341
 водяные ;5;2,6094379124341
 штурманское ;5;2,6094379124341
 национальном ;5;2,6094379124341
 верблюжья ;5;2,6094379124341
 тематических ;5;2,6094379124341
 озимая ;5;2,6094379124341
 приволжская ;5;2,6094379124341
 динамитный ;5;2,6094379124341
 светящиеся ;5;2,6094379124341
 железорудный ;5;2,6094379124341
 парниковый ;5;2,6094379124341
 егерская ;5;2,6094379124341
 пастушья ;5;2,6094379124341
 краснодарская ;5;2,6094379124341
 бортовое ;5;2,6094379124341
 фашистские ;5;2,6094379124341
 платиновая ;5;2,6094379124341
 асфальтовая ;5;2,6094379124341
 спелый ;5;2,6094379124341
 кровяная ;5;2,6094379124341
 слюдяной ;5;2,6094379124341
 спальный ;5;2,6094379124341
 кабульский ;5;2,6094379124341
 владимирского ;5;2,6094379124341
 звонкие ;5;2,6094379124341
 черногорский ;5;2,6094379124341
 лиловые ;5;2,6094379124341
 оранжевая ;5;2,6094379124341
 ржаная ;5;2,6094379124341
 балтийского ;5;2,6094379124341
 соломенные ;5;2,6094379124341
 коренного ;5;2,6094379124341
 каменном ;5;2,6094379124341
 пустом ;5;2,6094379124341
 норильский ;5;2,6094379124341
 нежинский ;5;2,6094379124341
 витой ;5;2,6094379124341
 отстойный ;5;2,6094379124341
 многоместный ;5;2,6094379124341
 патриаршая ;5;2,6094379124341
 амурская ;5;2,6094379124341
 боспорский ;5;2,6094379124341
 кокандское ;5;2,6094379124341
 королевского ;5;2,6094379124341
 дорожные ;5;2,6094379124341
 игорный ;5;2,6094379124341
 прядильное ;5;2,6094379124341
 теменной ;5;2,6094379124341
 колбасный ;5;2,6094379124341
 ремонтные ;5;2,6094379124341
 пузатая ;5;2,6094379124341
 вытянутое ;5;2,6094379124341
 тюремные ;5;2,6094379124341
 бирский ;5;2,6094379124341
 чкаловский ;5;2,6094379124341
 заградительный ;5;2,6094379124341
 артезианский ;5;2,6094379124341
 столовое ;5;2,6094379124341
 карантинная ;5;2,6094379124341
 челябинская ;5;2,6094379124341
 бархатная ;5;2,6094379124341
 потная ;5;2,6094379124341
 бронзовую ;5;2,6094379124341
 растительные ;5;2,6094379124341
 валковая ;5;2,6094379124341
 бронзовых ;5;2,6094379124341
 мусорный ;5;2,6094379124341
 штурманская ;5;2,6094379124341
 белгородский ;5;2,6094379124341
 низенькое ;5;2,6094379124341
 алмазное ;5;2,6094379124341
 бильярдный ;5;2,6094379124341
 затянутый ;5;2,6094379124341
 дорсальный ;5;2,6094379124341
 трикотажная ;5;2,6094379124341
 строительного ;5;2,6094379124341
 деревянных ;5;2,6094379124341
 токарный ;5;2,6094379124341
 цилиндрическая ;5;2,6094379124341
 ископаемое ;5;2,6094379124341
 изразцовая ;5;2,6094379124341
 милицейские ;5;2,6094379124341
 первичной ;5;2,6094379124341
